ID,Name,Sex,Age,Height,Weight,Team,Year,Season,Sport,Medal
67046,Larysa Semenivna Latynina (Diriy-),F,21,161,52,Soviet Union,1956,Summer,Gymnastics,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,21,161,52,Soviet Union,1956,Summer,Gymnastics,Bronze
67046,Larysa Semenivna Latynina (Diriy-),F,21,161,52,Soviet Union,1956,Summer,Gymnastics,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,21,161,52,Soviet Union,1956,Summer,Gymnastics,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,21,161,52,Soviet Union,1956,Summer,Gymnastics,Silver
67046,Larysa Semenivna Latynina (Diriy-),F,25,161,52,Soviet Union,1960,Summer,Gymnastics,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,25,161,52,Soviet Union,1960,Summer,Gymnastics,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,25,161,52,Soviet Union,1960,Summer,Gymnastics,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,25,161,52,Soviet Union,1960,Summer,Gymnastics,Bronze
67046,Larysa Semenivna Latynina (Diriy-),F,25,161,52,Soviet Union,1960,Summer,Gymnastics,Silver
67046,Larysa Semenivna Latynina (Diriy-),F,25,161,52,Soviet Union,1960,Summer,Gymnastics,Silver
67046,Larysa Semenivna Latynina (Diriy-),F,29,161,52,Soviet Union,1964,Summer,Gymnastics,Silver
67046,Larysa Semenivna Latynina (Diriy-),F,29,161,52,Soviet Union,1964,Summer,Gymnastics,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,29,161,52,Soviet Union,1964,Summer,Gymnastics,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,29,161,52,Soviet Union,1964,Summer,Gymnastics,Silver
67046,Larysa Semenivna Latynina (Diriy-),F,29,161,52,Soviet Union,1964,Summer,Gymnastics,Bronze
67046,Larysa Semenivna Latynina (Diriy-),F,29,161,52,Soviet Union,1964,Summer,Gymnastics,Bronze
67049,Heike Ltzsch (-Wedekind),F,18,173,53,Germany,1992,Summer,Hockey,Silver
67049,Heike Ltzsch (-Wedekind),F,30,173,53,Germany,2004,Summer,Hockey,Gold
67052,Jutta Lau,F,20,175,65,East Germany,1976,Summer,Rowing,Gold
67052,Jutta Lau,F,24,175,65,East Germany,1980,Summer,Rowing,Gold
67063,Reinhard Lauck,M,29,176,76,East Germany,1976,Summer,Football,Gold
67066,Simone Laudehr,F,22,175,56,Germany,2008,Summer,Football,Bronze
67066,Simone Laudehr,F,30,175,56,Germany,2016,Summer,Football,Gold
67070,Abel Ricardo Laudonio,M,21,168,60,Argentina,1960,Summer,Boxing,Bronze
67075,Hilde Lauer (-Ttaru),F,21,160,63,Romania,1964,Summer,Canoeing,Silver
67075,Hilde Lauer (-Ttaru),F,21,160,63,Romania,1964,Summer,Canoeing,Bronze
67076,"Karl-Martin ""Martin"" Lauer",M,23,186,76,Germany,1960,Summer,Athletics,Gold
67084,Hildrun Laufer-Claus,F,21,172,66,Germany,1960,Summer,Athletics,Bronze
67085,"Kenneth ""Ken"" Laufman",M,23,175,72,Canada,1956,Winter,Ice Hockey,Bronze
67085,"Kenneth ""Ken"" Laufman",M,28,175,72,Canada,1960,Winter,Ice Hockey,Silver
67089,Jack David Laugher,M,21,166,65,Great Britain,2016,Summer,Diving,Silver
67089,Jack David Laugher,M,21,166,65,Great Britain,2016,Summer,Diving,Gold
67095,Janne Kristian Laukkanen,M,23,184,84,Finland,1994,Winter,Ice Hockey,Bronze
67095,Janne Kristian Laukkanen,M,27,184,84,Finland,1998,Winter,Ice Hockey,Bronze
67102,Teuvo Johannes Laukkanen,M,28,176,57,Finland,1948,Winter,Cross Country Skiing,Silver
67104,Danile Laumann,F,23,180,75,Canada,1984,Summer,Rowing,Bronze
67105,Silken Suzette Laumann (-Wallace),F,19,180,72,Canada,1984,Summer,Rowing,Bronze
67105,Silken Suzette Laumann (-Wallace),F,27,180,72,Canada,1992,Summer,Rowing,Bronze
67105,Silken Suzette Laumann (-Wallace),F,31,180,72,Canada,1996,Summer,Rowing,Silver
67113,"Laureano ""Lauren"" Bisan Etame-Mayer",M,23,180,71,Cameroon,2000,Summer,Football,Gold
67127,Lionel Laurent,M,29,172,68,France,1994,Winter,Biathlon,Bronze
67143,"Martha Johanna Petronella ""Marty"" Laurijsen",F,30,163,46,Netherlands,1984,Summer,Rowing,Bronze
67145,Kalevi Johannes Laurila,M,26,178,68,Finland,1964,Winter,Cross Country Skiing,Silver
67145,Kalevi Johannes Laurila,M,30,178,68,Finland,1968,Winter,Cross Country Skiing,Bronze
67152,Dag Otto Lauritzen,M,27,180,72,Norway,1984,Summer,Cycling,Bronze
67170,Andr Lauseig,M,24,181,70,France,1924,Summer,Athletics,Bronze
67172,"David Lester ""Dave"" Laut",M,27,193,114,United States,1984,Summer,Athletics,Bronze
67177,Andrew George Lauterstein,M,21,190,90,Australia,2008,Summer,Swimming,Bronze
67177,Andrew George Lauterstein,M,21,190,90,Australia,2008,Summer,Swimming,Bronze
67177,Andrew George Lauterstein,M,21,190,90,Australia,2008,Summer,Swimming,Silver
67201,Carol Elizabeth Cadwgan  Lavell,F,49,162,58,United States,1992,Summer,Equestrianism,Bronze
67208,Elise Mary Laverick (-Sherwell),F,29,178,73,Great Britain,2004,Summer,Rowing,Bronze
67208,Elise Mary Laverick (-Sherwell),F,33,178,73,Great Britain,2008,Summer,Rowing,Bronze
67223,Ezequiel Ivn Lavezzi,M,23,173,75,Argentina,2008,Summer,Football,Gold
67233,Renaud Lavillenie,M,25,177,71,France,2012,Summer,Athletics,Gold
67233,Renaud Lavillenie,M,29,177,71,France,2016,Summer,Athletics,Silver
67240,Neale John Lavis,M,30,171,73,Australia,1960,Summer,Equestrianism,Silver
67240,Neale John Lavis,M,30,171,73,Australia,1960,Summer,Equestrianism,Gold
67251,Franco Lavoratori,M,19,180,78,Italy,1960,Summer,Water Polo,Gold
67255,Sergey Petrovich Lavrenov,M,28,164,68.5,Belarus,2000,Summer,Weightlifting,Bronze
67260,Florica Lavric,F,22,181,80,Romania,1984,Summer,Rowing,Gold
67262,Nataliya Petrovna Lavrinenko,F,19,180,74,Belarus,1996,Summer,Rowing,Bronze
67267,ore Lavrni,M,26,192,91,Yugoslavia,1972,Summer,Handball,Gold
67268,Andrey Ivanovich Lavrov,M,26,197,94,Soviet Union,1988,Summer,Handball,Gold
67268,Andrey Ivanovich Lavrov,M,30,197,94,Unified Team,1992,Summer,Handball,Gold
67268,Andrey Ivanovich Lavrov,M,38,197,94,Russia,2000,Summer,Handball,Gold
67268,Andrey Ivanovich Lavrov,M,42,197,94,Russia,2004,Summer,Handball,Bronze
67269,Igor Viktorovich Lavrov,M,27,182,80,Russia,2000,Summer,Handball,Gold
67271,Nataliya Aleksandrovna Lavrova,F,16,175,57,Russia,2000,Summer,Rhythmic Gymnastics,Gold
67271,Nataliya Aleksandrovna Lavrova,F,20,175,57,Russia,2004,Summer,Rhythmic Gymnastics,Gold
67272,Helena Blach Lavrsen (Pedersen-),F,34,170,72,Denmark,1998,Winter,Curling,Silver
67281,"Kelley Law (Atkins-, -Owen)",F,36,159,63,Canada,2002,Winter,Curling,Bronze
67283,Leslie Francis Law,M,35,183,74,Great Britain,2000,Summer,Equestrianism,Silver
67283,Leslie Francis Law,M,39,183,74,Great Britain,2004,Summer,Equestrianism,Gold
67283,Leslie Francis Law,M,39,183,74,Great Britain,2004,Summer,Equestrianism,Silver
67288,Garba Lawal,M,22,183,72,Nigeria,1996,Summer,Football,Gold
67294,Ruth Modupe Lawanson (-Kenan),F,28,172,75,United States,1992,Summer,Volleyball,Bronze
67295,Kaitlyn Lawes,F,25,160,53,Canada,2014,Winter,Curling,Gold
67297,Erika Lyn Lawler,F,23,152,59,United States,2010,Winter,Ice Hockey,Silver
67307,Albert Lawrence,M,23,175,76,Jamaica,1984,Summer,Athletics,Silver
67308,Allan Cleave Evan Lawrence,M,26,171,61,Australia,1956,Summer,Athletics,Bronze
67311,Ashley Lawrence,F,21,163,59,Canada,2016,Summer,Football,Bronze
67323,"Jacqueline ""Jacqui"" Lawrence",F,26,176,62,Australia,2008,Summer,Canoeing,Silver
67324,Janice Faye Lawrence (-Braxton),F,22,190,73,United States,1984,Summer,Basketball,Gold
67326,Maya Lawrence,F,32,170,64,United States,2012,Summer,Fencing,Bronze
67335,Tayna Lawrence,F,24,163,61,Jamaica,2000,Summer,Athletics,Silver
67335,Tayna Lawrence,F,24,163,61,Jamaica,2000,Summer,Athletics,Silver
67335,Tayna Lawrence,F,28,163,61,Jamaica,2004,Summer,Athletics,Gold
67358,Kara Marie Lawson,F,27,175,75,United States,2008,Summer,Basketball,Gold
67364,Edwige Lawson-Wade,F,33,166,60,France,2012,Summer,Basketball,Silver
67367,Kevin Edmund Lawton,M,23,186,88,New Zealand,1984,Summer,Rowing,Bronze
67372,Shankar Pillay Laxman,M,23,167,64,India,1956,Summer,Hockey,Gold
67372,Shankar Pillay Laxman,M,27,167,64,India,1960,Summer,Hockey,Silver
67372,Shankar Pillay Laxman,M,31,167,64,India,1964,Summer,Hockey,Gold
67375,"Jeffrey Donald ""Jeff"" Lay",M,26,188,71,Canada,1996,Summer,Rowing,Silver
67377,Kirsti Lay (-Giroux),F,28,173,65,Canada,2016,Summer,Cycling,Bronze
67378,Marion Beverly Lay,F,19,168,61,Canada,1968,Summer,Swimming,Bronze
67392,"Donald Robert ""Don"" Laz",M,23,188,82,United States,1952,Summer,Athletics,Silver
67394,Tamara Vasilyevna Lazakovich,F,18,162,51,Soviet Union,1972,Summer,Gymnastics,Bronze
67394,Tamara Vasilyevna Lazakovich,F,18,162,51,Soviet Union,1972,Summer,Gymnastics,Gold
67394,Tamara Vasilyevna Lazakovich,F,18,162,51,Soviet Union,1972,Summer,Gymnastics,Bronze
67394,Tamara Vasilyevna Lazakovich,F,18,162,51,Soviet Union,1972,Summer,Gymnastics,Silver
67396,Elisabeta Lazr,F,25,170,63,Romania,1976,Summer,Rowing,Bronze
67402,Reka Zsofia Lazr-Szabo,F,25,168,58,Romania,1992,Summer,Fencing,Bronze
67402,Reka Zsofia Lazr-Szabo,F,29,168,58,Romania,1996,Summer,Fencing,Silver
67405,Mylne Lazare,F,24,183,75,France,2012,Summer,Swimming,Bronze
67411,Milan Lazarevi,M,24,188,85,Yugoslavia,1972,Summer,Handball,Gold
67430,Aivars Lazdenieks,M,22,200,100,Soviet Union,1976,Summer,Rowing,Silver
67439,Pedro Luis Lazo Iglesias,M,23,192,107,Cuba,1996,Summer,Baseball,Gold
67439,Pedro Luis Lazo Iglesias,M,27,192,107,Cuba,2000,Summer,Baseball,Silver
67439,Pedro Luis Lazo Iglesias,M,31,192,107,Cuba,2004,Summer,Baseball,Gold
67439,Pedro Luis Lazo Iglesias,M,35,192,107,Cuba,2008,Summer,Baseball,Silver
67441,Suzana Lazovi,F,20,178,72,Montenegro,2012,Summer,Handball,Silver
67444,Mariya Mikhaylovna Lazuk,F,16,161,39,Belarus,2000,Summer,Rhythmic Gymnastics,Silver
67447,Larisa Yevgenyevna Lazutina (Ptitsyna-),F,26,167,57,Unified Team,1992,Winter,Cross Country Skiing,Gold
67447,Larisa Yevgenyevna Lazutina (Ptitsyna-),F,28,167,57,Russia,1994,Winter,Cross Country Skiing,Gold
67447,Larisa Yevgenyevna Lazutina (Ptitsyna-),F,32,167,57,Russia,1998,Winter,Cross Country Skiing,Gold
67447,Larisa Yevgenyevna Lazutina (Ptitsyna-),F,32,167,57,Russia,1998,Winter,Cross Country Skiing,Silver
67447,Larisa Yevgenyevna Lazutina (Ptitsyna-),F,32,167,57,Russia,1998,Winter,Cross Country Skiing,Bronze
67447,Larisa Yevgenyevna Lazutina (Ptitsyna-),F,32,167,57,Russia,1998,Winter,Cross Country Skiing,Gold
67447,Larisa Yevgenyevna Lazutina (Ptitsyna-),F,32,167,57,Russia,1998,Winter,Cross Country Skiing,Gold
67460,Tomasz apiski,M,22,184,80,Poland,1992,Summer,Football,Silver
67461,Maciej Piotr asicki,M,26,192,96,Poland,1992,Summer,Rowing,Bronze
67462,Lech asko,M,20,197,88,Poland,1976,Summer,Volleyball,Gold
67468,Marek bik,M,30,180,80,Poland,1988,Summer,Canoeing,Silver
67468,Marek bik,M,30,180,80,Poland,1988,Summer,Canoeing,Bronze
67472,Le Chien-Ying,F,26,165,69,Chinese Taipei,2016,Summer,Archery,Bronze
67475,Le Jingyi,F,17,178,68,China,1992,Summer,Swimming,Silver
67475,Le Jingyi,F,21,178,68,China,1996,Summer,Swimming,Silver
67475,Le Jingyi,F,21,178,68,China,1996,Summer,Swimming,Gold
67475,Le Jingyi,F,21,178,68,China,1996,Summer,Swimming,Silver
67476,Le Maosheng,M,26,163,63,China,2004,Summer,Weightlifting,Silver
67485,Chris le Bihan,M,32,188,100,Canada-1,2010,Winter,Bobsleigh,Bronze
67493,ric Le Chanony,M,29,198,106,France,1998,Winter,Bobsleigh,Bronze
67496,Chad Guy Bertrand le Clos,M,20,190,83,South Africa,2012,Summer,Swimming,Silver
67496,Chad Guy Bertrand le Clos,M,20,190,83,South Africa,2012,Summer,Swimming,Gold
67496,Chad Guy Bertrand le Clos,M,24,190,83,South Africa,2016,Summer,Swimming,Silver
67496,Chad Guy Bertrand le Clos,M,24,190,83,South Africa,2016,Summer,Swimming,Silver
67498,Pierre Le Coq,M,27,186,72,France,2016,Summer,Sailing,Bronze
67499,Latitia Le Corguill,F,22,163,63,France,2008,Summer,Cycling,Silver
67503,Jean-Yves le Droff,M,31,174,69,France,1988,Summer,Sailing,Gold
67508,"Louis Jean ""Jack"" Le Goff",M,29,182,71,France,1960,Summer,Equestrianism,Bronze
67514,Ren Jean Le Grevs,M,22,165,65,France,1932,Summer,Cycling,Silver
67528,Catriona Ann Le May Doan,F,27,170,70,Canada,1998,Winter,Speed Skating,Gold
67528,Catriona Ann Le May Doan,F,27,170,70,Canada,1998,Winter,Speed Skating,Bronze
67528,Catriona Ann Le May Doan,F,31,170,70,Canada,2002,Winter,Speed Skating,Gold
67538,Erwann Lucien douard Le Pchoux,M,34,171,65,France,2016,Summer,Fencing,Silver
67539,milie Le Pennec,F,16,150,37,France,2004,Summer,Gymnastics,Gold
67543,"Alexandra Johanna ""Sandra"" Le Poole",F,24,164,65,Netherlands,1984,Summer,Hockey,Gold
67551,Jhan Raymond Le Roy,M,36,173,63,France,1960,Summer,Equestrianism,Bronze
67588,Robin John Leamy,M,23,185,79,United States,1984,Summer,Swimming,Gold
67589,David Francis Lean,M,21,182,65,Australia,1956,Summer,Athletics,Silver
67602,Lillie Mae Leatherwood (-King),F,20,168,56,United States,1984,Summer,Athletics,Gold
67602,Lillie Mae Leatherwood (-King),F,24,168,56,United States,1988,Summer,Athletics,Silver
67605,"Robert Grandison ""Bob"" Leavitt",M,22,180,73,United States,1906,Summer,Athletics,Gold
67610,Ivan Lebanov,M,22,185,75,Bulgaria,1980,Winter,Cross Country Skiing,Bronze
67611,Alain Jean Jacques Lebas,M,26,184,77,France,1980,Summer,Canoeing,Silver
67615,Patrick-Mikael Lebeau,M,21,178,78,Canada,1992,Winter,Ice Hockey,Silver
67620,Vladimir Nikolayevich Lebedev,M,21,178,73,Russia,2006,Winter,Freestyle Skiing,Bronze
67621,Yury Vasilyevich Lebedev,M,28,178,77,Soviet Union,1980,Winter,Ice Hockey,Silver
67624,"Nataliya Vasilyevna Lebedeva (-Suprun, -Monastyrskaya)",F,26,171,62,Soviet Union,1976,Summer,Athletics,Bronze
67625,Tatyana Romanovna Lebedeva,F,24,170,61,Russia,2000,Summer,Athletics,Silver
67625,Tatyana Romanovna Lebedeva,F,28,170,61,Russia,2004,Summer,Athletics,Gold
67625,Tatyana Romanovna Lebedeva,F,28,170,61,Russia,2004,Summer,Athletics,Bronze
67625,Tatyana Romanovna Lebedeva,F,32,170,61,Russia,2008,Summer,Athletics,Silver
67625,Tatyana Romanovna Lebedeva,F,32,170,61,Russia,2008,Summer,Athletics,Silver
67640,Guillaume LeBlanc,M,30,183,74,Canada,1992,Summer,Athletics,Silver
67641,Karina Chenelle LeBlanc,F,32,177,75,Canada,2012,Summer,Football,Bronze
67646,Anouk Leblanc-Boucher,F,21,170,62,Canada,2006,Winter,Short Track Speed Skating,Bronze
67646,Anouk Leblanc-Boucher,F,21,170,62,Canada,2006,Winter,Short Track Speed Skating,Silver
67668,Cline Lebrun,F,24,169,77,France,2000,Summer,Judo,Silver
67672,Jacques Baptiste Lebrun,M,21,180,80,France,1932,Summer,Sailing,Gold
67673,Aleksandr Borisovich Lebzyak,M,31,188,81,Russia,2000,Summer,Boxing,Gold
67686,Vesela Nikolaeva Lecheva (-Veleva),F,24,170,60,Bulgaria,1988,Summer,Shooting,Silver
67686,Vesela Nikolaeva Lecheva (-Veleva),F,28,170,60,Bulgaria,1992,Summer,Shooting,Silver
67689,Erika Lechner (-Tauber-),F,20,168,60,Italy,1968,Winter,Luge,Gold
67692,Robert Lechner,M,21,175,69,West Germany,1988,Summer,Cycling,Bronze
67693,Barbara Lechner-Engleder,F,33,162,72,Germany,2016,Summer,Shooting,Gold
67698,John MacMillan Stirling Lecky,M,19,193,84,Canada,1960,Summer,Rowing,Silver
67701,John Clark LeClair,M,32,190,104,United States,2002,Winter,Ice Hockey,Silver
67719,Camille Lecointre,F,31,159,56,France,2016,Summer,Sailing,Bronze
67724,"Jeremiah Alfred ""Al"" LeConey",M,23,180,72,United States,1924,Summer,Athletics,Gold
67730,"Matthew Hawks ""Matt"" LeCroy",M,20,185,102,United States,1996,Summer,Baseball,Bronze
67741,Brian Richard Ledbetter,M,28,188,91,United States,1992,Summer,Sailing,Silver
67746,"Kathleen Genevieve ""Katie"" Ledecky",F,15,183,73,United States,2012,Summer,Swimming,Gold
67746,"Kathleen Genevieve ""Katie"" Ledecky",F,19,183,73,United States,2016,Summer,Swimming,Gold
67746,"Kathleen Genevieve ""Katie"" Ledecky",F,19,183,73,United States,2016,Summer,Swimming,Gold
67746,"Kathleen Genevieve ""Katie"" Ledecky",F,19,183,73,United States,2016,Summer,Swimming,Gold
67746,"Kathleen Genevieve ""Katie"" Ledecky",F,19,183,73,United States,2016,Summer,Swimming,Silver
67746,"Kathleen Genevieve ""Katie"" Ledecky",F,19,183,73,United States,2016,Summer,Swimming,Gold
67749,Alexandra Ledermann,F,27,171,57,France,1996,Summer,Equestrianism,Bronze
67759,Pavel Serafimovich Lednyov,M,25,184,80,Soviet Union,1968,Summer,Modern Pentathlon,Bronze
67759,Pavel Serafimovich Lednyov,M,25,184,80,Soviet Union,1968,Summer,Modern Pentathlon,Silver
67759,Pavel Serafimovich Lednyov,M,29,184,80,Soviet Union,1972,Summer,Modern Pentathlon,Bronze
67759,Pavel Serafimovich Lednyov,M,29,184,80,Soviet Union,1972,Summer,Modern Pentathlon,Gold
67759,Pavel Serafimovich Lednyov,M,33,184,80,Soviet Union,1976,Summer,Modern Pentathlon,Silver
67759,Pavel Serafimovich Lednyov,M,37,184,80,Soviet Union,1980,Summer,Modern Pentathlon,Bronze
67759,Pavel Serafimovich Lednyov,M,37,184,80,Soviet Union,1980,Summer,Modern Pentathlon,Gold
67764,Tatyana Mikhaylovna Ledovskaya,F,22,171,60,Soviet Union,1988,Summer,Athletics,Silver
67764,Tatyana Mikhaylovna Ledovskaya,F,22,171,60,Soviet Union,1988,Summer,Athletics,Gold
67770,Mark Leduc,M,28,172,63,Canada,1992,Summer,Boxing,Silver
67774,Jzefa Ledwig (-Bben),F,29,174,71,Poland,1964,Summer,Volleyball,Bronze
67774,Jzefa Ledwig (-Bben),F,33,174,71,Poland,1968,Summer,Volleyball,Bronze
67778,Lee Bae-Yeong,M,24,162,69,South Korea,2004,Summer,Weightlifting,Silver
67782,Lee Beom-Yeong,M,23,199,94,South Korea,2012,Summer,Football,Bronze
67784,Lee Bo-Na,F,23,168,59,South Korea,2004,Summer,Shooting,Bronze
67784,Lee Bo-Na,F,23,168,59,South Korea,2004,Summer,Shooting,Silver
67787,Lee Bong-Ju,M,27,167,56,South Korea,1996,Summer,Athletics,Silver
67792,Lee Byeong-Gyu,M,25,185,82,South Korea,2000,Summer,Baseball,Bronze
67804,Lee Chang-Hwan,M,26,178,78,South Korea,2008,Summer,Archery,Gold
67813,Lee Cheol-Seung,M,20,172,64,South Korea-1,1992,Summer,Table Tennis,Bronze
67813,Lee Cheol-Seung,M,24,172,64,South Korea-2,1996,Summer,Table Tennis,Bronze
67818,Lee Chong Wei,M,25,170,68,Malaysia,2008,Summer,Badminton,Silver
67818,Lee Chong Wei,M,29,170,68,Malaysia,2012,Summer,Badminton,Silver
67818,Lee Chong Wei,M,33,170,68,Malaysia,2016,Summer,Badminton,Silver
67830,Lee Dae-Ho,M,26,192,120,South Korea,2008,Summer,Baseball,Gold
67831,Lee Dae-Hun,M,20,183,70,South Korea,2012,Summer,Taekwondo,Silver
67831,Lee Dae-Hun,M,24,183,70,South Korea,2016,Summer,Taekwondo,Bronze
67839,David Cameron Lee,M,26,203,105,United States,2008,Summer,Volleyball,Gold
67839,David Cameron Lee,M,34,203,105,United States,2016,Summer,Volleyball,Bronze
67844,Lee Dong-Su,M,26,182,73,South Korea-1,2000,Summer,Badminton,Silver
67844,Lee Dong-Su,M,30,182,73,South Korea,2004,Summer,Badminton,Silver
67853,Lee Eun-Byeol,F,18,154,46,South Korea,2010,Winter,Short Track Speed Skating,Silver
67854,Lee Eun-Cheol,M,25,178,65,South Korea,1992,Summer,Shooting,Gold
67865,Lee Eun-Sil,F,27,167,55,South Korea-1,2004,Summer,Table Tennis,Silver
67866,Lee Eun-Yeong,F,22,164,56,South Korea,1996,Summer,Hockey,Silver
67872,Lee Gang-Seok,M,20,176,77,South Korea,2006,Winter,Speed Skating,Bronze
67883,Lee Gi-Sun,F,22,169,63,South Korea,1988,Summer,Handball,Gold
67885,Lee Gong-Ju,F,24,163,50,South Korea,2004,Summer,Handball,Silver
67896,Lee Gyeong-Geun,M,25,168,65,South Korea,1988,Summer,Judo,Gold
67903,Lee Gyeong-Won,F,24,160,58,South Korea-1,2004,Summer,Badminton,Bronze
67903,Lee Gyeong-Won,F,28,160,58,South Korea-1,2008,Summer,Badminton,Silver
67915,Lee Han-Seop,M,22,177,70,South Korea,1988,Summer,Archery,Gold
67924,Lee Ho-Eung,M,19,172,69,South Korea,1998,Winter,Short Track Speed Skating,Silver
67926,Lee Ho-Seok,M,19,168,60,South Korea,2006,Winter,Short Track Speed Skating,Silver
67926,Lee Ho-Seok,M,19,168,60,South Korea,2006,Winter,Short Track Speed Skating,Silver
67926,Lee Ho-Seok,M,19,168,60,South Korea,2006,Winter,Short Track Speed Skating,Gold
67926,Lee Ho-Seok,M,23,168,60,South Korea,2010,Winter,Short Track Speed Skating,Silver
67926,Lee Ho-Seok,M,23,168,60,South Korea,2010,Winter,Short Track Speed Skating,Silver
67934,"Howard Stewart ""Howie"" Lee",M,26,175,80,Canada,1956,Winter,Ice Hockey,Bronze
67950,Lee Hyeong-Geun,M,23,170,85,South Korea,1988,Summer,Weightlifting,Bronze
67952,Lee Hyeong-Suk,F,19,173,65,South Korea,1984,Summer,Basketball,Silver
67958,Lee Hyo-Jeong,F,27,181,74,South Korea-1,2008,Summer,Badminton,Gold
67958,Lee Hyo-Jeong,F,27,181,74,South Korea-1,2008,Summer,Badminton,Silver
67978,Lee Jae-Hyeok,M,19,169,57,South Korea,1988,Summer,Boxing,Bronze
67979,Lee Jae-Jin,M,25,178,73,South Korea-1,2008,Summer,Badminton,Bronze
67981,Lee Jae-Seok,M,24,164,56,South Korea,1988,Summer,Wrestling,Bronze
67990,Lee Jeong-Geun,M,24,165,62,South Korea,1984,Summer,Wrestling,Bronze
68002,Lee Jeong-Su,M,20,173,60,South Korea,2010,Winter,Short Track Speed Skating,Gold
68002,Lee Jeong-Su,M,20,173,60,South Korea,2010,Winter,Short Track Speed Skating,Gold
68002,Lee Jeong-Su,M,20,173,60,South Korea,2010,Winter,Short Track Speed Skating,Silver
68016,Lee Jin-Yeong,M,28,185,90,South Korea,2008,Summer,Baseball,Gold
68027,Lee Jong-Uk,M,28,176,77,South Korea,2008,Summer,Baseball,Gold
68029,Lee Ju-Hyeong,M,27,163,61,South Korea,2000,Summer,Gymnastics,Silver
68029,Lee Ju-Hyeong,M,27,163,61,South Korea,2000,Summer,Gymnastics,Bronze
68032,Lee Jun-Ho,M,26,171,65,South Korea,1992,Winter,Short Track Speed Skating,Bronze
68032,Lee Jun-Ho,M,26,171,65,South Korea,1992,Winter,Short Track Speed Skating,Gold
68033,Lee Jun-Hwan,M,20,181,74,South Korea,1998,Winter,Short Track Speed Skating,Silver
68048,Lee Lai Shan,F,25,170,59,Hong Kong,1996,Summer,Sailing,Gold
68056,Lee Mi-Ja,F,20,175,67,South Korea,1984,Summer,Basketball,Silver
68062,Lee Min-Hui,F,28,174,65,South Korea,2008,Summer,Handball,Bronze
68095,Lee Sang-Eun,F,21,172,68,South Korea,1996,Summer,Handball,Silver
68095,Lee Sang-Eun,F,29,172,68,South Korea,2004,Summer,Handball,Silver
68097,Lee Sang-Gi,M,34,186,85,South Korea,2000,Summer,Fencing,Bronze
68103,Lee Sang-Hwa,F,20,165,62,South Korea,2010,Winter,Speed Skating,Gold
68103,Lee Sang-Hwa,F,24,165,62,South Korea,2014,Winter,Speed Skating,Gold
